,senior_citizen,tenure,internet_service_type_id,contract_type_id,payment_type_id,monthly_charges,total_charges,male,partner_Yes,dependents_Yes,phone_service_Yes,multiple_lines_Yes,online_security_Yes,online_backup_Yes,device_protection_Yes,tech_support_Yes,streaming_tv_Yes,streaming_movies_Yes,paperless_billing_Yes,churn
3288,1,2,2,1,1,88.55,179.25,0,0,0,1,1,0,0,1,0,0,1,1,1
3289,0,2,3,2,2,20.2,34.75,1,1,1,1,0,0,0,0,0,0,0,0,0
3290,1,51,3,3,4,19.6,967.9,0,0,0,1,0,0,0,0,0,0,0,0,0
3291,0,21,1,2,3,75.9,1549.75,1,1,1,1,1,1,0,0,0,1,1,1,0
3292,0,55,1,1,3,54.55,2978.3,1,1,0,0,0,0,0,1,1,1,1,1,1
3293,0,70,1,3,4,89.75,6367.2,0,0,0,1,1,1,1,1,1,1,1,0,0
3294,0,31,1,1,1,55.25,1715.65,1,0,0,1,0,0,0,1,1,0,0,1,1
3295,0,67,1,2,3,49.35,3321.35,1,0,0,0,0,1,0,1,1,1,0,1,0
3296,0,1,2,1,1,70.1,70.1,0,0,0,1,0,0,0,0,0,0,0,1,1
3297,0,21,3,3,2,19.6,390.4,1,0,0,1,0,0,0,0,0,0,0,0,0
3298,0,22,2,1,1,69.25,1554.0,0,1,0,1,0,0,0,0,0,0,0,1,1
3299,1,11,2,1,4,84.8,906.85,0,0,0,1,1,0,0,0,0,0,1,1,1
3300,1,1,1,1,1,45.2,45.2,1,0,0,1,0,0,0,0,0,0,0,0,0
3301,0,72,3,3,4,25.85,1872.2,1,1,0,1,1,0,0,0,0,0,0,0,0
3302,0,34,3,2,4,25.6,917.15,0,1,1,1,1,0,0,0,0,0,0,1,0
3303,0,29,3,2,1,20.0,540.05,0,1,1,1,0,0,0,0,0,0,0,0,0
3304,0,56,2,2,4,100.3,5614.45,1,1,0,1,1,0,1,0,0,1,1,0,1
3305,0,5,1,1,4,64.4,316.9,1,1,1,1,1,1,1,0,1,0,0,0,0
3306,0,18,1,1,2,33.6,550.35,1,0,0,0,0,1,0,1,0,0,0,0,0
3307,0,20,3,1,1,20.0,417.65,0,1,1,1,0,0,0,0,0,0,0,0,0
3308,1,2,2,1,1,79.6,195.05,0,0,0,1,0,0,0,0,0,0,1,1,1
3309,0,45,2,3,3,99.7,4634.35,1,0,1,1,1,0,0,1,0,1,1,0,0
3310,1,20,2,1,1,107.05,2172.05,1,1,0,1,1,0,1,0,1,1,1,0,0
3311,0,29,3,2,2,20.0,599.3,0,0,0,1,0,0,0,0,0,0,0,0,0
3312,0,50,1,3,2,79.6,4024.2,0,0,0,1,1,0,1,0,1,1,1,1,0
3313,0,11,1,1,2,35.8,363.15,0,0,0,0,0,0,0,0,0,1,0,1,0
3314,0,72,1,3,4,91.95,6614.9,1,1,1,1,1,1,1,1,1,1,1,1,0
3315,0,6,3,1,2,19.65,100.9,1,0,1,1,0,0,0,0,0,0,0,0,0
3316,0,44,2,1,3,84.8,3862.55,0,0,0,1,1,0,1,1,0,0,0,1,1
3317,0,72,1,3,4,86.65,6094.25,1,1,0,1,1,1,0,1,1,1,1,0,0
3318,0,48,2,1,1,95.4,4445.3,1,0,0,1,1,1,0,0,1,0,1,1,0
3319,1,50,1,1,3,70.35,3454.6,1,0,0,1,1,1,1,0,0,1,0,1,0
3320,0,1,1,1,2,55.55,55.55,1,0,0,1,0,0,0,0,0,0,1,0,0
3321,0,1,1,1,1,24.75,24.75,1,0,1,0,0,0,0,0,0,0,0,0,1
3322,0,36,1,2,4,60.7,2234.55,1,1,1,0,0,1,0,1,1,1,1,0,0
3323,0,7,3,1,2,20.25,144.35,1,1,1,1,0,0,0,0,0,0,0,0,0
3324,0,26,2,1,1,98.35,2515.3,1,0,0,1,1,0,0,1,0,1,1,1,1
3325,0,40,3,3,2,20.15,804.85,0,0,0,1,0,0,0,0,0,0,0,0,0
3326,0,72,1,3,4,72.1,5016.65,1,1,1,1,1,1,1,1,1,0,0,0,0
3327,0,63,1,3,4,79.8,5034.05,1,1,0,1,1,0,0,1,1,1,1,0,0
3328,0,2,2,1,1,80.15,194.55,0,1,0,1,0,1,0,0,1,0,0,1,0
3329,0,60,2,2,3,95.4,5812.0,1,1,1,1,1,1,0,1,0,1,0,1,0
3330,0,47,3,3,3,19.3,890.5,0,1,1,1,0,0,0,0,0,0,0,0,0
3331,0,1,3,1,2,20.5,20.5,1,0,0,1,0,0,0,0,0,0,0,0,1
3332,0,25,1,1,2,79.0,1902.0,1,0,0,1,0,1,1,0,1,1,1,1,0
3333,0,4,2,1,1,75.65,302.35,0,0,0,1,1,0,0,0,0,0,0,1,0
3334,0,1,1,1,2,50.1,50.1,0,0,0,1,1,0,0,0,0,0,0,1,1
3335,1,37,3,2,2,19.6,727.8,0,1,0,1,0,0,0,0,0,0,0,0,0
3336,1,4,2,1,1,84.6,360.1,0,0,0,1,1,0,0,0,0,0,1,1,1
3337,0,72,1,3,3,75.4,5480.25,1,1,1,1,0,0,1,1,0,1,1,1,0
3338,0,67,2,2,3,105.7,6816.95,0,1,0,1,1,0,1,1,0,1,1,1,0
3339,0,59,1,2,1,80.1,4693.2,0,1,0,1,1,0,1,0,1,1,1,1,0
3340,0,1,2,1,1,70.4,70.4,1,0,0,1,0,0,0,0,0,0,0,0,1
3341,0,43,2,1,1,94.1,4107.3,0,1,0,1,1,1,1,0,0,0,1,1,0
3342,0,1,3,1,2,19.45,19.45,0,1,1,1,0,0,0,0,0,0,0,0,1
3343,0,4,2,1,1,70.4,281.0,0,0,0,1,0,0,0,0,0,0,0,0,1
3344,0,9,1,1,2,65.0,663.05,0,1,1,1,0,1,1,1,1,0,0,0,1
3345,0,30,2,1,3,82.05,2570.2,1,1,1,1,0,0,1,1,0,0,0,0,0
3346,0,13,3,1,4,19.45,232.1,0,0,0,1,0,0,0,0,0,0,0,0,0
3347,0,2,2,1,1,74.75,144.8,1,0,0,1,0,0,1,0,0,0,0,1,0
3348,0,30,3,3,2,19.05,637.55,1,1,0,1,0,0,0,0,0,0,0,0,0
3349,0,12,1,2,4,30.25,368.85,0,1,1,0,0,0,0,0,1,0,0,0,0
3350,0,63,2,3,4,110.1,6705.7,1,1,0,1,0,1,1,1,1,1,1,1,0
3351,0,48,3,3,2,23.55,1173.35,1,1,1,1,1,0,0,0,0,0,0,0,0
3352,0,1,3,1,3,20.15,20.15,1,1,1,1,0,0,0,0,0,0,0,1,0
3353,1,71,1,3,3,82.7,5831.2,0,1,0,1,1,1,1,1,1,0,1,1,0
3354,0,61,3,3,2,24.4,1417.9,0,1,0,1,1,0,0,0,0,0,0,0,0
3355,1,5,3,1,3,20.05,94.15,1,0,0,1,0,0,0,0,0,0,0,0,0
3356,1,46,1,2,3,59.9,2816.65,1,1,0,0,0,0,1,1,1,1,1,1,1
3357,0,1,3,1,2,20.2,20.2,1,0,0,1,0,0,0,0,0,0,0,0,1
3358,0,47,2,2,4,110.85,5275.8,1,1,0,1,1,1,0,1,1,1,1,1,1
3359,0,59,2,2,3,99.5,5961.1,1,1,0,1,1,0,0,1,0,1,1,1,1
3360,1,5,2,1,1,81.0,371.65,0,1,0,1,1,0,1,0,0,0,0,1,1
3361,0,26,3,2,4,19.8,457.3,1,0,0,1,0,0,0,0,0,0,0,0,0
3362,0,40,1,1,2,65.1,2586.0,0,0,0,1,0,1,1,0,0,1,0,0,0
3363,0,1,1,1,1,60.0,60.0,0,0,1,1,0,1,1,0,1,0,0,1,1
3364,0,7,3,1,3,20.25,174.7,1,1,1,1,0,0,0,0,0,0,0,1,0
3365,0,48,2,2,4,103.25,5037.55,0,1,1,1,1,1,1,0,0,1,1,1,1
3366,0,1,3,1,2,19.9,19.9,0,0,0,1,0,0,0,0,0,0,0,1,1
3367,0,11,1,1,1,29.6,346.45,0,1,1,0,0,1,0,0,0,0,0,1,0
3368,0,8,3,1,3,19.45,159.2,1,0,1,1,0,0,0,0,0,0,0,0,0
3369,1,38,2,1,1,99.55,3734.25,0,0,0,1,1,0,0,0,1,1,1,1,1
3370,0,34,3,1,2,20.8,635.9,1,1,1,1,0,0,0,0,0,0,0,0,0
3371,0,19,3,3,2,20.2,387.4,1,1,1,1,0,0,0,0,0,0,0,0,0
3372,1,70,2,3,1,113.65,7714.65,0,1,0,1,1,1,1,1,1,1,1,1,0
3373,0,1,2,1,1,68.95,68.95,0,1,0,1,0,0,0,0,0,0,0,1,1
3374,0,4,2,1,1,79.9,324.3,1,0,0,1,0,0,0,0,0,0,1,1,1
3375,0,51,3,3,3,20.65,1020.75,0,0,0,1,0,0,0,0,0,0,0,0,0
3376,0,35,1,2,3,62.15,2215.45,0,1,0,1,0,1,0,0,0,1,0,1,0
3377,0,30,2,1,4,89.9,2723.15,1,0,0,1,1,0,0,0,1,0,1,1,0
3378,0,8,2,1,1,90.25,743.75,0,1,0,1,1,0,0,0,1,0,1,1,0
3379,0,4,1,1,1,25.15,99.95,0,1,0,0,0,0,0,0,0,0,0,1,0
3380,0,10,3,2,2,19.3,185.2,0,0,0,1,0,0,0,0,0,0,0,1,0
3381,0,72,2,2,4,104.9,7537.5,1,1,1,1,1,1,1,1,1,0,1,1,0
3382,1,2,1,1,1,44.7,93.7,1,0,0,1,0,0,0,0,0,0,0,1,1
3383,0,23,2,1,1,79.15,1676.95,0,0,0,1,1,0,1,0,0,0,0,1,1
3384,0,50,2,2,3,103.4,5236.4,1,1,1,1,0,0,1,1,1,1,1,1,0
3385,0,71,3,3,3,19.85,1326.35,0,1,1,1,0,0,0,0,0,0,0,0,0
3386,0,10,2,1,4,81.0,818.05,0,0,0,1,1,0,1,0,0,0,0,1,1
3387,0,30,2,1,1,100.2,2983.8,0,0,0,1,1,0,1,0,0,1,1,1,1
3388,0,29,2,1,3,80.15,2265.25,1,1,0,1,1,0,1,0,0,0,0,1,1
3389,1,20,2,1,1,79.15,1520.9,0,0,0,1,1,1,0,0,0,0,0,1,1
3390,0,18,1,1,2,25.15,476.8,1,0,0,0,0,0,0,0,0,0,0,0,0
3391,0,32,2,1,1,89.6,2901.8,0,1,1,1,1,1,0,0,0,1,0,0,0
3392,0,72,3,3,4,20.1,1326.25,0,1,1,1,0,0,0,0,0,0,0,1,0
3393,0,72,2,3,3,103.75,7346.2,1,1,0,1,1,0,1,1,0,1,1,1,0
3394,0,13,2,1,1,84.45,1058.6,0,0,0,1,1,0,1,1,0,0,0,1,1
3395,1,8,2,1,1,100.6,819.4,1,0,0,1,1,0,0,1,0,1,1,1,1
3396,0,25,2,1,1,84.8,2043.45,1,0,0,1,1,0,0,0,0,0,1,1,1
3397,1,22,2,1,1,81.7,1820.9,0,0,0,1,0,1,1,0,0,0,0,0,0
3398,0,42,3,3,1,20.25,835.5,1,1,0,1,0,0,0,0,0,0,0,0,0
3399,0,61,1,2,4,43.7,2696.55,0,0,0,0,0,1,1,1,1,0,0,0,0
3400,0,35,1,2,2,72.1,2495.15,1,0,1,1,0,0,0,0,1,1,1,1,0
3401,0,40,2,1,4,74.8,2971.7,0,0,0,1,0,0,1,0,0,0,0,0,0
3402,1,1,2,1,1,86.05,86.05,1,1,0,1,1,0,0,0,0,1,0,1,1
3403,0,72,1,3,3,83.3,6042.7,0,1,1,1,1,1,0,1,1,1,1,1,0
3404,1,66,2,2,4,110.6,7210.85,0,1,1,1,1,1,1,0,1,1,1,1,0
3405,0,20,1,1,2,51.8,1023.85,1,0,0,1,0,0,1,0,0,0,0,1,0
3406,0,16,2,1,4,79.95,1267.95,0,1,1,1,1,0,1,0,0,0,0,1,0
3407,0,46,2,1,3,96.05,4399.5,0,0,0,1,1,0,0,0,0,1,1,0,1
3408,1,72,2,3,1,112.4,8046.85,0,1,0,1,1,1,1,1,0,1,1,1,0
3409,0,19,3,1,4,24.1,439.2,1,0,1,1,1,0,0,0,0,0,0,1,0
3410,0,29,2,1,4,94.65,2649.15,1,1,1,1,0,1,0,0,0,1,1,0,1
3411,1,65,2,2,3,103.15,6792.45,1,1,0,1,1,0,1,1,0,1,1,1,0
3412,1,67,2,1,3,83.85,5588.8,1,1,0,1,1,1,1,0,0,0,0,0,0
3413,0,39,1,3,3,49.8,1971.15,1,0,0,1,0,0,0,0,1,0,0,1,0
3414,0,72,3,3,4,25.0,1849.2,0,1,0,1,1,0,0,0,0,0,0,0,0
3415,0,47,1,3,2,41.9,1875.25,0,0,0,0,0,1,0,1,1,0,0,0,0
3416,0,65,2,2,3,100.15,6643.5,0,1,0,1,1,1,1,0,1,1,0,1,0
3417,1,56,2,1,1,104.75,5841.35,0,0,0,1,1,0,1,1,0,1,1,0,0
3418,1,1,2,1,1,86.0,86.0,0,0,0,1,0,0,1,0,0,0,1,1,1
3419,1,37,2,1,1,76.5,2868.15,0,1,0,1,1,0,0,0,0,0,0,1,1
3420,0,1,1,1,3,44.9,44.9,0,0,0,1,0,0,0,0,0,0,0,1,1
3421,1,6,2,1,1,89.35,567.8,0,0,0,1,0,0,0,0,0,1,1,1,0
3422,1,56,1,3,3,73.25,4054.2,0,0,0,1,1,1,0,1,1,0,1,0,0
3423,0,40,2,2,1,85.05,3355.65,1,1,1,1,0,0,0,1,0,1,0,1,0
3424,0,5,2,1,1,89.15,413.25,1,1,0,1,1,1,0,0,0,0,1,1,0
3425,0,70,2,3,4,104.0,7250.15,1,0,0,1,1,1,0,0,1,1,1,1,1
3426,1,3,2,1,1,73.85,196.4,0,0,0,1,0,0,0,1,0,0,0,0,0
3427,0,2,1,3,2,59.5,130.5,1,1,1,1,0,1,1,0,1,0,0,0,0
3428,0,1,1,1,1,44.1,44.1,0,0,0,1,0,0,0,0,0,0,0,1,1
3429,0,58,1,3,4,55.5,3166.9,0,1,1,0,0,0,0,1,1,1,1,1,0
3430,0,13,2,1,4,73.75,956.65,1,0,0,1,0,1,0,0,0,0,0,1,0
3431,0,10,3,1,1,20.0,185.4,1,0,0,1,0,0,0,0,0,0,0,0,0
3432,1,66,2,2,1,116.25,7862.25,1,1,1,1,1,1,1,1,1,1,1,1,0
3433,0,56,2,2,1,80.9,4557.5,1,1,0,1,0,0,0,0,0,0,1,1,0
3434,1,1,2,1,1,69.65,69.65,0,0,0,1,0,0,0,0,0,0,0,1,1
3435,0,71,1,3,3,47.6,3377.8,0,1,0,0,0,1,1,1,1,0,0,1,0
3436,0,56,1,2,3,64.65,3665.55,1,0,0,1,1,1,1,0,1,0,0,1,0
3437,0,24,2,1,1,90.35,2238.5,1,0,0,1,0,0,0,0,0,1,1,1,1
3438,0,1,3,1,2,20.0,20.0,1,0,0,1,0,0,0,0,0,0,0,0,1
3439,0,55,1,2,3,75.75,4264.25,0,1,1,1,1,1,1,0,1,0,1,1,0
3440,0,42,3,3,2,20.7,828.85,1,1,1,1,0,0,0,0,0,0,0,0,0
3441,0,42,2,1,1,92.15,3875.4,0,1,1,1,0,0,0,1,0,1,1,1,0
3442,0,14,3,1,4,19.6,300.4,1,0,0,1,0,0,0,0,0,0,0,0,0
3443,1,10,1,1,3,34.55,362.6,1,1,1,0,0,0,0,0,0,0,1,1,0
3444,0,22,3,3,4,25.25,555.4,0,1,1,1,1,0,0,0,0,0,0,0,0
3445,0,32,2,1,3,69.75,2347.9,1,1,1,1,0,0,0,0,0,0,0,1,1
3446,0,39,3,3,3,20.45,790.0,1,1,0,1,0,0,0,0,0,0,0,1,0
3447,1,57,2,3,4,101.3,5779.6,0,0,0,1,1,1,0,1,1,0,1,0,0
3448,1,8,2,1,1,87.1,713.6,0,0,0,1,0,0,1,0,0,1,0,1,0
3449,0,63,1,2,1,71.5,4576.3,1,0,0,1,1,1,1,1,1,0,0,0,0
3450,0,61,1,3,3,61.45,3751.15,0,1,1,0,0,0,1,1,1,1,1,1,0
3451,0,1,3,1,2,19.8,19.8,1,0,0,1,0,0,0,0,0,0,0,0,1
3452,0,50,3,2,2,19.35,1033.0,0,0,0,1,0,0,0,0,0,0,0,1,0
3453,1,11,3,1,2,19.95,214.75,1,1,0,1,0,0,0,0,0,0,0,0,1
3454,0,35,3,3,3,25.45,809.25,1,1,1,1,1,0,0,0,0,0,0,0,0
3455,0,1,3,1,2,20.15,20.15,0,0,0,1,0,0,0,0,0,0,0,1,1
3456,0,72,1,3,3,80.2,5714.2,0,1,1,1,1,1,1,1,1,1,0,0,0
3457,1,29,2,1,1,98.65,2862.75,0,0,0,1,1,0,0,0,1,1,1,0,1
3458,0,29,1,2,4,70.9,1964.6,1,0,0,1,1,0,1,1,0,0,1,0,0
3459,0,5,3,1,2,19.35,126.05,1,1,0,1,0,0,0,0,0,0,0,0,1
3460,0,11,1,2,1,41.6,470.6,1,0,0,0,0,0,0,1,0,1,0,1,1
3461,0,54,1,2,1,70.7,3770.0,1,1,1,1,1,0,1,0,1,1,0,1,0
3462,1,49,2,2,3,89.85,4287.2,0,0,0,1,0,0,1,1,0,0,1,1,0
3463,1,72,2,3,4,109.7,7898.45,1,1,0,1,1,0,1,1,1,1,1,0,0
3464,0,9,2,1,3,79.35,661.25,1,1,1,1,1,0,0,1,0,0,0,1,1
3465,0,1,2,1,1,94.6,94.6,0,0,0,1,1,0,0,0,0,1,1,1,1
3466,0,31,2,1,4,86.55,2697.4,0,0,1,1,1,0,0,0,0,1,0,1,1
3467,0,1,2,1,1,84.6,84.6,0,0,0,1,1,0,0,0,0,1,0,1,0
3468,1,56,2,2,3,104.55,5794.65,1,1,1,1,1,1,0,1,0,1,1,1,1
3469,0,70,1,3,4,68.95,4858.7,1,1,1,1,1,1,0,1,0,1,0,0,0
3470,1,55,2,1,1,90.45,5044.8,0,1,0,1,1,0,1,1,1,0,0,0,0
3471,0,3,1,1,4,53.4,188.7,1,0,0,1,0,0,0,0,0,1,0,0,1
3472,0,5,2,1,1,84.5,453.75,1,1,1,1,1,1,0,1,0,0,0,1,1
3473,0,3,2,1,1,69.65,220.1,1,0,1,1,0,0,0,0,0,0,0,0,1
3474,0,26,1,3,4,73.5,1905.7,0,1,0,1,0,0,1,1,0,1,1,1,0
3475,0,25,1,1,3,65.8,1679.65,0,0,0,1,0,0,1,0,1,0,1,1,0
3476,0,15,1,1,4,58.6,939.7,1,0,0,1,1,0,1,0,1,0,0,1,1
3477,0,31,1,1,2,49.2,1498.55,0,1,0,1,0,0,0,0,1,0,0,1,0
3478,0,2,2,1,1,91.45,171.45,1,1,0,1,1,0,0,1,0,1,0,1,0
3479,0,1,1,1,2,53.55,53.55,0,0,0,1,0,0,0,0,0,1,0,1,1
3480,0,18,1,1,2,56.25,969.85,1,0,0,1,1,1,0,0,0,0,0,0,0
3481,1,2,2,1,4,95.5,181.65,1,1,0,1,0,0,0,1,0,1,1,1,0
3482,0,13,1,1,1,71.95,923.85,0,0,0,1,0,1,0,0,0,1,1,1,0
3483,0,40,3,3,2,19.1,780.1,0,1,0,1,0,0,0,0,0,0,0,0,0
3484,1,17,3,2,2,20.65,330.6,0,0,0,1,0,0,0,0,0,0,0,0,0
3485,0,10,3,1,2,19.9,199.45,0,0,0,1,0,0,0,0,0,0,0,1,0
3486,0,61,2,2,1,99.9,6241.35,1,1,1,1,1,0,0,1,0,1,1,1,0
3487,0,27,1,1,1,59.45,1611.65,1,0,0,1,1,0,0,1,1,0,0,0,0
3488,0,60,1,3,3,37.7,2288.7,0,1,0,0,0,1,1,0,1,0,0,0,0
3489,0,64,1,2,4,66.15,4392.5,1,1,0,1,1,1,0,0,0,1,0,1,0
3490,0,28,1,1,3,59.55,1646.45,0,0,0,1,0,0,0,1,0,1,0,1,0
3491,0,11,3,1,2,19.25,180.3,0,1,1,1,0,0,0,0,0,0,0,1,1
3492,0,34,2,1,3,97.7,3410.0,1,1,1,1,1,0,1,0,0,1,1,1,0
3493,1,36,2,1,3,74.9,2659.45,0,0,0,1,1,0,0,0,0,0,0,1,0
3494,0,35,1,1,1,49.2,1701.65,1,0,0,0,0,0,0,1,0,1,1,0,0
3495,0,22,3,3,2,26.25,605.9,0,0,0,1,1,0,0,0,0,0,0,0,0
3496,0,4,2,1,1,88.95,355.2,0,0,0,1,1,0,1,0,0,0,1,1,1
3497,0,4,2,1,1,85.95,381.3,0,1,1,1,1,0,0,0,0,0,1,1,1
3498,0,43,3,2,2,20.0,817.95,0,1,1,1,0,0,0,0,0,0,0,0,0
3499,0,70,3,3,4,20.35,1458.1,1,1,1,1,0,0,0,0,0,0,0,0,0
3500,0,15,1,2,4,65.6,1010.0,0,0,1,1,0,1,1,1,1,0,0,0,0
3501,0,3,1,1,4,64.4,195.65,1,0,0,1,0,1,0,0,1,1,0,1,0
3502,0,7,1,1,1,48.7,340.25,1,1,1,1,0,0,0,1,0,0,0,0,1
3503,1,35,2,1,1,101.4,3496.3,1,0,0,1,1,0,0,1,0,1,1,1,1
3504,0,2,1,1,4,44.6,80.55,0,1,0,1,0,0,0,0,0,0,0,1,1
3505,0,29,3,2,2,19.85,535.05,1,0,1,1,0,0,0,0,0,0,0,0,0
3506,0,72,1,3,3,63.7,4464.8,1,0,0,0,0,1,1,1,1,1,1,1,0
3507,0,27,2,1,2,94.55,2724.6,0,0,0,1,1,0,0,0,0,1,1,1,1
3508,0,71,1,3,4,84.4,5969.3,0,1,0,1,0,1,1,1,1,1,1,1,0
3509,0,30,1,2,4,74.65,2308.6,0,0,0,1,0,1,1,1,1,1,0,0,0
3510,1,19,1,1,4,34.3,577.15,1,1,0,0,0,0,1,1,0,0,0,1,0
3511,0,56,3,3,3,24.15,1402.25,1,1,1,1,1,0,0,0,0,0,0,0,0
3512,0,36,3,2,3,20.85,720.05,1,1,0,1,0,0,0,0,0,0,0,0,0
3513,0,57,1,1,3,65.2,3687.85,0,1,1,1,1,1,1,0,1,0,0,0,0
3514,0,3,2,1,2,69.6,207.4,1,0,0,1,0,0,0,0,0,0,0,1,0
3515,0,52,2,1,4,102.7,5138.1,0,1,0,1,1,0,1,0,1,1,1,1,0
3516,0,2,3,1,2,20.0,40.9,0,0,0,1,0,0,0,0,0,0,0,1,0
3517,0,17,1,1,4,25.1,382.8,1,0,0,0,0,0,0,0,0,0,0,0,0
3518,1,1,2,1,1,75.35,75.35,1,0,0,1,1,0,0,0,0,0,0,1,1
3519,1,68,2,1,1,95.9,6503.2,1,0,0,1,1,0,1,1,0,0,1,1,0
3520,0,57,3,3,2,20.75,1118.8,1,0,0,1,0,0,0,0,0,0,0,0,0
3521,0,72,1,3,3,55.3,3983.6,1,1,1,1,1,1,0,0,0,0,0,0,0
3522,0,26,2,1,2,84.3,2281.6,1,0,0,1,1,0,0,1,1,0,0,1,0
3523,0,14,1,3,3,76.1,1054.8,1,0,1,1,0,1,1,1,1,0,1,0,0
3524,0,30,2,1,1,100.45,3096.9,0,0,0,1,1,0,0,1,0,1,1,0,0
3525,0,66,1,2,4,29.45,1983.15,1,0,0,0,0,0,0,0,1,0,0,0,0
3526,0,49,2,1,3,93.85,4733.1,1,1,0,1,1,1,1,0,0,1,0,1,0
3527,0,15,3,2,4,20.35,335.95,0,1,1,1,0,0,0,0,0,0,0,0,0
3528,0,71,1,3,4,84.2,5956.85,1,1,0,1,1,0,1,1,1,1,1,0,0
3529,0,39,3,3,4,20.7,762.45,0,0,0,1,0,0,0,0,0,0,0,0,0
3530,0,67,1,3,4,54.2,3623.95,0,1,1,0,0,1,1,1,1,1,0,0,0
3531,0,31,1,1,2,54.35,1647.0,1,1,1,1,0,0,0,1,1,0,0,0,0
3532,0,50,2,3,1,109.65,5551.15,0,0,0,1,1,1,1,0,1,1,1,1,1
3533,0,13,3,3,2,19.95,243.65,1,0,0,1,0,0,0,0,0,0,0,0,0
3534,0,47,2,2,1,96.1,4391.45,1,1,1,1,0,1,1,1,0,0,1,1,0
3535,0,10,1,1,2,29.5,255.25,1,0,0,0,0,0,0,1,0,0,0,0,1
3536,0,23,2,1,1,84.25,1968.1,1,1,0,1,1,0,1,1,0,0,0,0,0
3537,0,57,3,2,2,19.4,1061.6,1,1,1,1,0,0,0,0,0,0,0,0,0
3538,0,56,2,1,3,85.6,4902.8,0,1,0,1,1,0,0,0,0,1,0,1,0
3539,0,10,3,1,2,24.5,270.15,0,0,0,1,1,0,0,0,0,0,0,1,0
3540,0,30,1,1,3,66.3,1923.5,0,1,1,1,0,1,0,0,1,0,1,0,0
3541,1,43,2,1,1,84.85,3645.6,1,0,0,1,1,0,0,0,0,1,0,1,0
3542,1,54,1,2,3,82.45,4350.1,0,0,0,1,1,1,1,0,1,1,1,0,1
3543,0,9,2,1,1,75.85,647.5,0,1,1,1,0,0,0,0,1,0,0,1,0
3544,0,27,2,1,1,81.3,2272.8,1,0,0,1,1,0,0,1,0,0,0,1,0
3545,0,20,3,1,4,18.9,347.65,0,0,0,1,0,0,0,0,0,0,0,1,0
3546,0,7,2,1,1,69.35,451.1,1,1,0,1,0,0,0,0,0,0,0,1,1
3547,0,6,1,1,1,44.75,270.95,1,0,0,1,0,0,0,0,0,0,0,0,1
3548,0,51,2,2,4,110.05,5686.4,1,1,1,1,1,1,1,0,1,1,1,0,0
3549,0,2,2,1,4,70.7,140.7,1,0,0,1,0,0,0,0,0,0,0,0,1
3550,1,1,3,1,2,20.05,20.05,1,0,0,1,0,0,0,0,0,0,0,0,1
3551,0,1,2,1,2,70.7,70.7,0,0,0,1,0,0,0,0,0,0,0,1,0
3552,0,38,1,2,3,84.1,3187.65,0,0,0,1,1,1,1,1,0,1,1,0,0
3553,0,11,2,1,2,75.9,866.4,1,0,0,1,0,0,1,0,0,0,0,1,0
3554,0,56,2,2,1,106.8,5914.4,0,0,0,1,1,0,1,1,0,1,1,1,0
3555,0,72,2,3,3,113.65,8182.75,0,1,0,1,1,1,1,1,1,1,1,1,0
3556,0,13,3,2,2,20.2,273.25,0,0,0,1,0,0,0,0,0,0,0,0,0
3557,0,1,2,1,1,75.55,75.55,0,0,0,1,0,0,0,1,0,0,0,0,0
3558,0,7,2,1,3,69.2,477.55,0,1,0,1,0,0,0,0,0,0,0,1,0
3559,0,51,3,3,2,25.5,1281.25,0,1,0,1,1,0,0,0,0,0,0,0,0
3560,1,29,1,1,1,45.0,1228.65,0,1,0,0,0,1,0,1,0,0,1,1,0
3561,1,1,1,1,2,50.15,50.15,1,0,1,1,0,0,0,1,0,0,0,1,1
3562,0,1,3,1,2,20.6,20.6,1,0,0,1,0,0,0,0,0,0,0,0,1
3563,0,26,1,2,3,75.0,1908.35,1,0,0,1,0,1,0,0,1,1,1,0,0
3564,0,3,2,1,3,105.35,323.25,1,0,0,1,1,0,1,1,0,1,1,1,1
3565,0,1,2,1,1,75.35,75.35,1,0,1,1,0,0,1,0,0,0,0,1,1
3566,0,67,2,3,4,106.7,7009.5,0,1,1,1,1,1,0,0,1,1,1,0,0
3567,0,65,2,1,1,105.05,6914.95,0,1,0,1,1,1,0,1,0,1,1,1,0
3568,0,43,2,2,4,106.0,4532.3,0,0,1,1,0,1,1,0,1,1,1,1,0
3569,0,39,1,1,1,50.75,2011.4,0,0,0,0,0,0,0,1,0,1,1,1,1
3570,0,9,3,3,2,20.35,191.1,0,1,1,1,0,0,0,0,0,0,0,0,0
3571,0,30,2,1,3,83.55,2570.2,1,1,1,1,1,0,1,0,1,0,0,1,0
3572,0,32,1,1,3,61.4,1864.65,0,1,1,1,0,1,1,0,1,0,0,0,0
3573,0,25,1,2,2,53.65,1355.45,1,1,1,1,0,0,1,1,0,0,0,0,0
3574,0,13,3,3,2,19.75,265.75,1,0,0,1,0,0,0,0,0,0,0,0,0
3575,0,3,3,1,2,19.9,45.75,0,1,0,1,0,0,0,0,0,0,0,1,0
3576,0,2,3,1,2,20.25,36.8,1,0,0,1,0,0,0,0,0,0,0,0,0
3577,0,67,1,3,3,54.2,3838.2,1,1,1,1,0,1,1,0,0,0,0,1,0
3578,1,66,2,2,1,108.45,7076.35,1,1,1,1,1,0,1,1,1,1,1,1,0
