"","is_senior_citizen","monthly_charges","total_charges","churn","payment_type_Bank transfer (automatic)","payment_type_Credit card (automatic)","payment_type_Electronic check","phone_service_1","phone_service_2","internet_service_1","internet_service_2","tenure"
"2613",0,29.45,161.45,0,1,0,0,0,0,1,0,5
"2614",0,51.25,612.1,0,0,0,1,1,0,1,0,11
"2615",0,99.45,5623.7,0,1,0,0,0,1,0,1,56
"2616",0,55.7,55.7,1,0,0,0,1,0,1,0,1
"2617",0,50.95,123.05,0,0,0,0,1,0,1,0,2
"2618",1,83.25,308.05,0,0,0,1,0,1,0,1,3
"2619",0,49.2,216.9,1,0,0,1,1,0,1,0,4
"2620",0,83.2,2032.3,0,1,0,0,1,0,0,1,24
"2621",0,96.6,2684.35,0,0,1,0,0,1,0,1,27
"2622",0,30.5,167.2,0,0,0,1,0,0,1,0,5
"2623",0,70,2416.1,1,0,1,0,1,0,0,1,34
"2624",0,97.1,184.15,0,0,0,1,1,0,0,1,1
"2625",1,78.85,1043.8,0,0,0,1,1,0,0,1,13
"2626",1,103.85,5485.5,1,0,0,1,0,1,0,1,52
"2627",0,20.15,341.35,0,0,0,1,1,0,0,0,16
"2628",0,43.85,43.85,0,1,0,0,1,0,1,0,1
"2629",0,99.8,4872.45,1,0,0,1,0,1,0,1,48
"2630",0,64.9,716.1,0,0,0,1,1,0,1,0,11
"2631",0,70.3,70.3,1,0,0,1,1,0,0,1,1
"2632",0,19.9,19.9,0,0,0,0,1,0,0,0,1
"2633",0,30.55,30.55,0,0,0,0,0,0,1,0,1
"2634",0,29.5,1423.05,0,0,1,0,0,0,1,0,48
"2635",1,104.75,4323.45,1,1,0,0,0,1,0,1,41
"2636",0,20.35,150.6,0,0,0,0,1,0,0,0,7
"2637",0,74.4,215.8,1,1,0,0,0,1,0,1,2
"2638",0,55.25,2139.2,1,0,0,0,1,0,1,0,38
"2639",1,98.55,1842.8,1,0,0,1,0,1,0,1,18
"2640",1,85.5,4042.3,1,0,0,0,1,0,0,1,47
"2641",0,102,1145.35,1,0,0,1,0,1,0,1,11
"2642",0,50.55,50.55,1,0,0,1,1,0,1,0,1
"2643",1,78.95,378.4,1,0,0,1,1,0,0,1,4
"2644",0,91.65,1301,1,0,0,1,0,1,0,1,14
"2645",0,69.95,1205.5,0,0,1,0,1,0,0,1,17
"2646",0,101.3,1794.65,0,0,1,0,1,0,0,1,17
"2647",1,43.3,43.3,1,0,0,1,0,0,1,0,1
"2648",0,45.9,1332.4,0,0,0,1,0,0,1,0,29
"2649",0,50,1003.05,0,0,0,0,1,0,1,0,20
"2650",1,70.05,302.6,0,0,0,1,1,0,0,1,4
"2651",0,114.1,7132.15,0,0,0,1,0,1,0,1,62
"2652",0,74.9,541.15,1,0,0,1,0,1,0,1,7
"2653",0,87.55,3078.1,1,0,0,1,1,0,0,1,35
"2654",1,91.25,2351.8,1,0,0,1,1,0,0,1,25
"2655",0,29.75,301.9,0,0,0,0,0,0,1,0,10
"2656",0,70.05,346.4,1,0,0,1,1,0,1,0,4
"2657",0,85.3,1219.85,0,0,0,1,1,0,0,1,14
"2658",0,20.95,20.95,0,1,0,0,1,0,0,0,1
"2659",1,80.7,1614.2,0,1,0,0,1,0,0,1,20
"2660",0,20,63.6,0,0,0,0,1,0,0,0,3
"2661",0,105.3,550.6,0,0,0,1,0,1,0,1,5
"2662",1,90.5,2595.85,0,0,1,0,0,1,0,1,28
"2663",0,25.1,1097.15,0,0,1,0,0,0,1,0,43
"2664",0,91.5,3236.35,0,0,1,0,0,1,0,1,35
"2665",0,54.5,2301.15,0,0,0,0,1,0,1,0,42
"2666",1,85,3969.4,1,0,0,1,1,0,0,1,46
"2667",0,21,21,1,0,0,1,1,0,0,0,1
"2668",0,104.5,5921.35,1,0,1,0,0,1,0,1,56
"2669",0,81.7,81.7,1,0,0,1,0,1,0,1,1
"2670",1,35.65,1025.15,0,0,0,0,0,0,1,0,28
"2671",0,19.85,64.55,1,0,0,0,1,0,0,0,3
"2672",0,59,114.15,0,0,0,1,1,0,1,0,1
"2673",0,80.85,356.1,0,0,0,1,1,0,0,1,4
"2674",0,49.4,611.65,0,0,0,1,1,0,1,0,12
"2675",0,25.55,467.85,0,0,1,0,0,0,1,0,18
"2676",0,90.7,5586.45,0,1,0,0,0,1,0,1,61
"2677",1,19.5,106.8,0,1,0,0,1,0,0,0,5
"2678",0,44.9,111.05,0,1,0,0,1,0,1,0,2
"2679",0,91.1,964.35,0,0,0,1,1,0,0,1,10
"2680",1,89.6,6127.6,1,1,0,0,0,1,0,1,68
"2681",0,96.65,1244.5,1,0,0,1,0,1,0,1,12
"2682",0,75.6,1758.6,1,1,0,0,0,1,0,1,23
"2683",0,94,1505.45,0,0,1,0,1,0,0,1,16
"2684",0,23.9,300.8,1,0,0,1,0,0,1,0,12
"2685",0,20.3,246.7,0,0,0,0,1,0,0,0,12
"2686",0,60.05,1616.15,1,0,0,1,0,1,1,0,26
"2687",0,50.2,109.25,0,0,1,0,1,0,1,0,2
"2688",0,98.75,4533.7,1,0,0,1,0,1,0,1,45
"2689",1,100.4,5749.8,0,1,0,0,0,1,0,1,57
"2690",0,19.75,19.75,1,0,0,0,1,0,0,0,1
"2691",1,100.8,3437.5,0,0,0,1,0,1,0,1,34
"2692",0,65.5,573.15,0,1,0,0,0,1,1,0,8
"2693",0,74.9,136.05,0,0,0,0,0,1,0,1,1
"2694",0,95.65,95.65,1,0,0,0,0,1,0,1,1
"2695",0,55.05,608.15,0,1,0,0,1,0,1,0,11
"2696",1,74.05,678.45,0,0,0,1,0,1,0,1,9
"2697",0,20.1,221.35,1,0,1,0,1,0,0,0,11
"2698",1,99.25,665.45,1,0,0,1,0,1,0,1,6
"2699",0,96.1,3646.8,0,0,1,0,1,0,0,1,37
"2700",0,55.3,1530.6,0,1,0,0,1,0,1,0,27
"2701",0,67.45,2731,0,0,0,1,1,0,1,0,40
"2702",0,48.95,48.95,1,0,0,1,1,0,1,0,1
"2703",1,78.55,1422.65,1,0,0,1,1,0,0,1,18
"2704",0,84.8,84.8,1,0,0,1,1,0,0,1,1
"2705",0,19.4,641.15,0,1,0,0,1,0,0,0,33
"2706",0,50.7,50.7,0,0,0,0,1,0,1,0,1
"2707",0,69.5,1199.4,0,0,0,0,0,1,1,0,17
"2708",0,105.25,4997.5,0,0,1,0,0,1,0,1,47
"2709",0,91.65,365.4,1,0,0,1,0,1,0,1,3
"2710",1,104.25,2433.9,1,0,0,1,0,1,0,1,23
"2711",1,75.75,75.75,1,0,0,1,0,1,0,1,1
"2712",1,73.85,3122.4,0,0,0,1,1,0,0,1,42
"2713",0,89.65,2623.65,0,0,0,0,1,0,0,1,29
"2714",0,53.75,648.65,0,0,0,0,1,0,1,0,12
"2715",1,96.55,3580.3,1,0,0,1,0,1,0,1,37
"2716",1,105.75,2710.25,1,0,0,1,0,1,0,1,25
"2717",0,50.65,50.65,1,0,0,0,1,0,1,0,1
"2718",0,74.9,1107.25,1,1,0,0,0,1,0,1,14
"2719",0,34.3,1004.75,0,0,0,1,0,0,1,0,29
"2720",0,54.3,54.3,0,0,0,1,0,1,1,0,1
"2721",0,99.15,3615.6,1,0,0,1,0,1,0,1,36
"2722",0,90.65,5931,0,0,0,1,0,1,0,1,65
"2723",0,76.35,76.35,1,0,0,1,1,0,0,1,1
"2724",0,33.6,33.6,0,0,0,0,0,0,1,0,1
"2725",1,89.75,5496.9,0,0,0,1,0,1,0,1,61
"2726",0,80.2,384.25,0,0,0,1,1,0,0,1,4
"2727",0,55.7,259.4,0,0,0,0,0,1,1,0,4
"2728",0,51.75,201.1,1,0,1,0,0,1,1,0,3
"2729",0,80.45,137.1,0,0,0,1,1,0,0,1,1
"2730",1,71.3,1389.2,1,0,1,0,1,0,0,1,19
"2731",0,80,412.5,1,0,0,1,1,0,0,1,5
"2732",0,20.55,33.6,0,0,0,0,1,0,0,0,1
"2733",1,80.35,5589.3,0,0,1,0,0,1,0,1,69
"2734",0,44.35,768.05,0,1,0,0,1,0,1,0,17
"2735",0,99,287.4,1,0,1,0,1,0,0,1,2
"2736",0,75.95,3273.8,0,0,0,1,1,0,1,0,43
"2737",0,42.9,42.9,1,0,0,1,1,0,1,0,1
"2738",0,76,76,1,0,0,1,0,1,0,1,1
"2739",1,80.4,3605.2,1,0,0,1,1,0,0,1,44
"2740",0,81.55,4509.5,0,0,0,1,1,0,0,1,55
"2741",1,90.1,816.8,0,0,0,1,0,1,0,1,9
"2742",0,20,109.2,0,0,0,0,1,0,0,0,5
"2743",0,19.2,156.85,0,0,0,0,1,0,0,0,8
"2744",0,87.05,762.1,1,0,0,1,0,1,0,1,8
"2745",0,44.4,44.4,1,0,0,0,1,0,1,0,1
"2746",1,20.85,20.85,1,0,0,0,1,0,0,0,1
"2747",0,79.3,2015.8,0,1,0,0,0,1,0,1,25
"2748",0,86.3,3266,1,0,0,0,1,0,0,1,37
"2749",0,92.9,1337.45,0,0,0,1,1,0,0,1,14
"2750",1,79.5,4370.25,1,0,0,1,0,1,0,1,54
"2751",0,98.7,4920.55,0,0,0,1,0,1,0,1,49
"2752",0,68.95,119.75,1,0,0,1,1,0,0,1,1
"2753",0,55.9,238.5,0,0,0,1,1,0,1,0,4
"2754",0,74.9,74.9,1,0,0,1,1,0,0,1,1
"2755",1,61.6,1174.35,1,0,0,0,0,1,1,0,19
"2756",0,84.4,556.35,1,0,0,1,1,0,0,1,6
"2757",0,50.55,235.65,0,1,0,0,1,0,1,0,4
"2758",0,20.45,357,0,0,0,0,1,0,0,0,17
"2759",0,95.7,2338.35,0,0,1,0,1,0,0,1,24
"2760",0,25.1,712.85,1,0,1,0,0,0,1,0,28
"2761",0,20.1,43.15,0,1,0,0,1,0,0,0,2
"2762",0,78.3,1033.95,0,0,1,0,1,0,0,1,13
"2763",1,75.5,637.4,0,0,1,0,1,0,0,1,8
"2764",1,93.85,170.85,1,0,0,1,0,1,0,1,1
"2765",1,99.05,3395.8,1,0,0,1,0,1,0,1,34
"2766",1,100.45,1622.45,1,0,1,0,0,1,0,1,16
"2767",0,89.25,2210.2,0,0,0,1,1,0,0,1,24
"2768",0,66.4,2019.8,0,0,1,0,1,0,1,0,30
"2769",0,40.2,1478.85,0,0,1,0,0,0,1,0,36
"2770",1,70.2,280.35,0,0,0,1,1,0,0,1,3
"2771",0,20,417.7,0,0,0,0,1,0,0,0,20
"2772",0,106.4,4040.65,0,0,0,1,0,1,0,1,37
"2773",0,50.85,466.6,0,0,0,0,1,0,1,0,9
"2774",0,45.95,45.95,1,0,0,0,1,0,1,0,1
"2775",0,55.8,154.55,0,0,0,0,1,0,1,0,2
"2776",1,101.9,5549.4,1,0,0,1,0,1,0,1,54
"2777",0,45.3,45.3,1,0,0,0,1,0,1,0,1
"2778",1,78.1,864.85,0,0,1,0,0,1,0,1,11
"2779",1,79.4,205.05,1,0,0,1,0,1,0,1,2
"2780",0,40.6,1494.5,0,0,0,1,0,0,1,0,36
"2781",0,35,135.75,0,0,0,0,0,0,1,0,3
"2782",0,74.15,741.4,0,0,0,1,1,0,1,0,9
"2783",0,35.15,1051.05,0,0,0,1,0,0,1,0,29
"2784",0,98.75,2407.3,1,0,0,1,0,1,0,1,24
"2785",0,25.4,399.6,1,0,1,0,0,1,0,0,15
"2786",0,74.55,1215.8,0,0,0,0,1,0,1,0,16
"2787",0,103.35,847.3,1,1,0,0,0,1,0,1,8
"2788",0,20.05,218.5,0,0,1,0,1,0,0,0,10
"2789",0,20.05,20.05,0,0,0,0,1,0,0,0,1
"2790",0,25.75,882.55,0,0,0,1,0,1,0,0,34
"2791",0,45.45,1233.15,0,0,0,1,1,0,1,0,27
"2792",0,68.25,2171.15,1,0,0,1,1,0,0,1,31
"2793",0,84.5,84.5,1,0,0,1,0,1,0,1,1
"2794",0,78.9,1348.95,0,0,0,1,0,1,0,1,17
"2795",0,72.8,3249.4,0,1,0,0,0,1,0,1,44
"2796",0,53.8,283.95,0,0,0,1,0,1,1,0,5
"2797",0,80.05,1345.65,0,1,0,0,0,1,0,1,16
"2798",1,54.55,825.1,0,1,0,0,1,0,1,0,15
"2799",1,75.75,606.25,1,0,0,1,0,1,0,1,8
"2800",0,111.45,5315.1,0,1,0,0,0,1,0,1,47
"2801",0,79.85,2015.35,1,1,0,0,1,0,0,1,25
"2802",0,71.35,2847.2,0,0,0,0,1,0,1,0,39
"2803",1,85.7,3171.15,1,0,0,1,0,1,0,1,37
"2804",0,20.45,162.3,0,0,1,0,1,0,0,0,7
"2805",1,103,4414.3,1,0,0,1,0,1,0,1,42
"2806",0,62.25,612.95,0,1,0,0,1,0,1,0,9
"2807",0,105.3,1275.65,0,0,0,1,0,1,0,1,12
"2808",0,70.35,2552.9,0,0,0,0,1,0,0,1,36
"2809",0,79.4,4238.45,0,0,0,1,1,0,0,1,53
"2810",0,69.95,69.95,1,0,0,1,1,0,0,1,1
"2811",1,90.5,1201.15,1,0,0,1,1,0,0,1,13
"2812",0,69.15,235,0,1,0,0,0,1,1,0,3
"2813",0,19.2,702.9,0,1,0,0,1,0,0,0,36
"2814",0,76.15,1992.95,0,0,1,0,1,0,1,0,26
"2815",0,49.85,617.15,0,1,0,0,0,0,1,0,12
"2816",0,74.5,74.5,1,0,0,1,0,1,0,1,1
"2817",0,102.45,102.45,1,0,0,1,0,1,0,1,1
"2818",0,103.85,2215,0,0,0,0,0,1,0,1,21
"2819",0,79,143.65,1,0,0,1,1,0,0,1,1
"2820",1,69.25,69.25,1,0,0,1,1,0,0,1,1
"2821",1,70.2,834.7,0,0,0,1,1,0,0,1,11
"2822",0,105.5,6985.65,1,0,0,1,0,1,0,1,66
"2823",0,94.9,1048.85,1,0,0,1,1,0,0,1,11
"2824",1,100.8,100.8,1,0,0,1,0,1,0,1,1
"2825",0,70.3,1706.45,0,0,1,0,1,0,1,0,24
"2826",0,94.2,167.5,1,0,0,1,1,0,0,1,1
"2827",0,20.85,62.9,0,0,0,0,1,0,0,0,3
"2828",1,94.8,1563.9,0,0,0,1,0,1,0,1,16
"2829",0,88.45,370.65,1,0,0,1,1,0,0,1,4
"2830",0,102.4,6444.05,0,0,0,1,0,1,0,1,62
"2831",0,34,1505.35,0,1,0,0,0,0,1,0,44
"2832",1,101.35,780.5,1,0,0,1,0,1,0,1,7
"2833",0,19,73.45,0,0,0,0,1,0,0,0,3
"2834",1,74.85,156.4,1,0,0,0,0,1,0,1,2
"2835",0,19.75,19.75,1,0,0,0,1,0,0,0,1
"2836",0,48.75,442.2,1,0,0,1,0,0,1,0,9
"2837",1,99.75,1836.25,1,1,0,0,0,1,0,1,18
"2838",0,87.65,2766.4,0,1,0,0,0,1,0,1,31
"2839",0,25.3,25.3,1,0,0,1,0,0,1,0,1
"2840",0,20.9,20.9,0,0,0,0,1,0,0,0,1
"2841",0,69.85,199.85,0,0,0,1,1,0,0,1,2
"2842",0,54.5,54.5,0,0,0,1,1,0,1,0,1
"2843",1,85.2,3969.35,1,1,0,0,0,1,0,1,46
"2844",0,85.6,813.85,1,0,0,1,0,1,0,1,9
"2845",0,50.45,50.45,1,0,0,0,1,0,1,0,1
"2846",0,89.2,5500.6,0,0,0,0,0,1,0,1,61
"2847",0,45.15,45.15,0,0,0,0,1,0,1,0,1
"2848",0,69.65,69.65,1,0,0,1,1,0,0,1,1
"2849",0,20.45,250.8,0,0,0,1,1,0,0,0,12
"2850",1,93.9,1743.9,0,1,0,0,0,1,0,1,18
"2851",0,90,1993.8,1,0,0,1,0,1,0,1,22
"2852",0,94.45,5073.1,0,0,1,0,0,1,0,1,53
"2853",1,41.15,132.2,1,0,0,1,0,0,1,0,3
"2854",0,90.55,90.55,1,0,0,1,1,0,0,1,1
"2855",0,89.05,1886.25,0,0,0,1,1,0,0,1,21
"2856",1,80.5,2088.45,0,0,0,1,0,1,0,1,25
"2857",1,113.2,4689.5,1,0,0,1,0,1,0,1,41
"2858",0,50.95,229.4,0,0,1,0,0,0,1,0,4
"2859",0,19.65,19.65,0,1,0,0,1,0,0,0,1
"2860",0,90.55,90.55,1,0,0,1,1,0,0,1,1
"2861",0,98.1,396.3,1,1,0,0,1,0,0,1,4
"2862",0,70.2,1046.5,0,0,0,1,1,0,0,1,14
"2863",0,19.4,19.4,0,0,0,0,1,0,0,0,1
"2864",0,84.4,1936.85,0,0,0,0,1,0,0,1,22
"2865",0,19.15,19.15,0,0,0,0,1,0,0,0,1
"2866",0,20.2,20.2,0,1,0,0,1,0,0,0,1
"2867",0,49.75,49.75,0,0,0,1,1,0,1,0,1
"2868",0,82,184.65,1,0,0,1,0,1,0,1,2
"2869",0,100.75,1313.25,0,0,0,1,0,1,0,1,13
"2870",0,59.25,436.6,0,0,0,1,0,1,1,0,7
"2871",0,64.3,445.95,0,1,0,0,1,0,1,0,6
"2872",0,90.15,987.95,1,0,0,1,0,1,0,1,10
"2873",0,70.35,120.25,0,0,0,1,1,0,0,1,1
"2874",0,69.8,377.85,0,0,0,1,1,0,0,1,5
"2875",0,90.8,455.5,1,0,0,1,0,1,0,1,5
"2876",0,50.7,214.55,0,0,0,1,0,1,1,0,4
"2877",0,74.65,301.4,1,0,0,1,0,1,0,1,4
"2878",0,23.6,89.05,0,0,0,0,0,1,0,0,3
"2879",0,83.25,4949.1,0,0,0,1,0,1,0,1,59
"2880",1,64.95,493.65,0,0,0,1,1,0,1,0,7
"2881",0,50.95,307.6,0,0,1,0,0,0,1,0,6
"2882",0,75.85,724.65,0,0,0,1,0,1,0,1,9
"2883",0,80,3769.7,0,1,0,0,0,1,0,1,47
"2884",0,45.75,45.75,1,0,0,1,1,0,1,0,1
"2885",1,64.45,1867.6,0,1,0,0,0,1,1,0,28
"2886",0,79.75,769.1,0,0,0,1,1,0,0,1,9
"2887",0,24.4,24.4,0,0,0,1,0,0,1,0,1
"2888",0,47.8,92.45,1,0,0,1,1,0,1,0,1
"2889",0,100.2,198.5,0,0,0,1,1,0,0,1,1
"2890",0,70.3,208.85,1,0,0,1,1,0,0,1,2
"2891",0,55.2,1058.1,0,0,1,0,1,0,1,0,19
"2892",0,35.15,99.75,1,0,0,1,0,0,1,0,2
"2893",0,30.25,63.75,0,0,0,0,0,0,1,0,2
"2894",0,100.65,2415.95,0,0,0,1,0,1,0,1,24
"2895",0,89.45,853.1,1,0,0,1,1,0,0,1,9
"2896",0,70.15,123.8,0,0,0,1,1,0,0,1,1
"2897",1,81.5,1329.2,1,1,0,0,1,0,0,1,16
"2898",0,55,1165.55,0,0,1,0,0,0,1,0,21
"2899",0,45.25,155.35,0,0,0,0,1,0,1,0,3
"2900",0,84.8,3626.35,0,0,1,0,0,1,0,1,42
"2901",0,94.9,273.2,0,0,0,1,0,1,0,1,2
"2902",0,74.8,1438.05,0,0,0,1,1,0,0,1,19
"2903",1,93.6,2404.1,0,0,0,1,0,1,0,1,25
"2904",0,57.55,161.45,0,0,0,1,1,0,1,0,2
"2905",0,20.6,541.5,0,0,0,0,1,0,0,0,26
"2906",1,71,71,1,0,0,1,1,0,0,1,1
"2907",0,49.55,878.35,1,0,0,0,1,0,1,0,17
"2908",0,79.85,887.35,0,0,0,0,1,0,0,1,11
"2909",0,75.45,480.75,1,0,0,0,0,1,0,1,6
"2910",0,29.25,226.95,0,0,0,0,0,0,1,0,7
"2911",0,93.35,3092,0,0,0,1,0,1,0,1,33
"2912",1,103.5,6548.65,0,1,0,0,0,1,0,1,63
"2913",0,95.9,827.45,0,1,0,0,1,0,0,1,8
"2914",1,80.95,4859.1,0,0,0,1,0,1,0,1,60
"2915",0,20.9,20.9,1,0,0,0,1,0,0,0,1
"2916",0,80.55,80.55,0,0,0,1,1,0,0,1,1
"2917",0,49.8,49.8,0,0,1,0,0,1,1,0,1
"2918",1,60.25,662.95,0,1,0,0,0,1,1,0,11
"2919",0,90.4,5099.15,0,0,1,0,0,1,0,1,56
"2920",1,99.45,1200.15,1,0,0,1,0,1,0,1,12
"2921",0,69.95,2657.55,0,0,0,1,0,1,1,0,37
"2922",0,64.65,994.55,1,1,0,0,0,1,1,0,15
"2923",1,86.1,3861.45,0,0,0,1,1,0,0,1,44
"2924",0,70.35,70.35,0,0,0,1,1,0,0,1,1
"2925",0,48.75,633.4,1,1,0,0,0,0,1,0,12
"2926",0,89.35,631.85,1,0,1,0,0,1,0,1,7
"2927",1,95.7,4816.7,1,0,0,1,0,1,0,1,50
"2928",1,90.85,4515.85,1,0,1,0,0,1,0,1,49
"2929",0,92.95,3415.25,0,0,0,1,0,1,0,1,36
"2930",0,85.65,321.65,1,0,0,1,0,1,0,1,3
"2931",0,79.15,79.15,1,0,0,1,0,1,0,1,1
"2932",1,80.65,633.3,1,0,1,0,0,1,0,1,7
"2933",0,51.55,106.2,0,0,0,0,1,0,1,0,2
"2934",0,69.1,3168,0,0,1,0,1,0,1,0,45
"2935",1,74.3,1178.25,1,0,1,0,1,0,0,1,15
"2936",0,84.65,84.65,1,0,0,0,0,1,0,1,1
"2937",0,69.75,1729.35,0,0,0,1,1,0,0,1,24
"2938",0,86.1,1235.55,1,0,0,1,0,1,0,1,14
"2939",1,89,1288.3,0,0,1,0,0,1,0,1,14
"2940",0,45.4,418.8,1,0,0,1,0,0,1,0,9
"2941",0,84.6,1017.35,0,0,0,1,1,0,0,1,12
"2942",0,73.2,1441.1,1,0,0,1,1,0,0,1,19
"2943",0,67.45,4508.65,0,1,0,0,0,1,1,0,66
"2944",0,44.8,220.45,0,0,0,0,1,0,1,0,4
"2945",0,19.95,58.3,0,0,0,0,1,0,0,0,2
"2946",0,96.05,1148.1,1,0,0,1,0,1,0,1,11
"2947",0,19.65,68.35,0,0,0,0,1,0,0,0,3
"2948",1,89.85,4925.35,0,0,0,1,0,1,0,1,54
"2949",0,84.25,3264.5,1,0,1,0,1,0,0,1,38
"2950",0,20.05,265.45,0,0,1,0,1,0,0,0,13
"2951",1,76.1,1712.7,1,0,0,1,0,1,0,1,22
"2952",1,109.4,7031.45,0,1,0,0,0,1,0,1,64
"2953",0,25.15,25.15,0,0,0,0,0,0,1,0,1
"2954",0,69.65,145.15,1,0,0,1,1,0,0,1,2
"2955",0,20.05,358.5,0,0,0,0,1,0,0,0,17
"2956",0,95.25,3959.35,1,1,0,0,0,1,0,1,41
"2957",0,96.25,512.45,1,0,0,1,1,0,0,1,5
"2958",0,100.55,6215.35,1,0,0,1,0,1,0,1,61
"2959",0,55.3,324.25,1,0,0,0,1,0,1,0,5
"2960",0,19.5,19.5,1,0,0,0,1,0,0,0,1
"2961",0,45.65,323.45,0,0,0,0,1,0,1,0,7
"2962",0,93.2,1573.7,1,0,1,0,1,0,0,1,16
"2963",0,70.15,886.7,0,0,0,0,1,0,0,1,12
"2964",0,80.6,415.55,1,0,0,1,1,0,0,1,5
"2965",0,79.85,2001,0,0,1,0,1,0,0,1,25
"2966",0,45.3,45.3,1,0,0,0,0,0,1,0,1
"2967",0,74.9,147.15,1,0,1,0,0,1,0,1,1
"2968",1,110.2,4972.1,0,0,0,1,0,1,0,1,45
"2969",1,76.05,231.8,1,0,0,1,0,1,0,1,3
"2970",0,89.25,89.25,0,0,0,1,1,0,0,1,1
"2971",1,50.15,115.1,1,0,1,0,1,0,1,0,2
"2972",1,54.85,104.2,1,0,0,0,1,0,1,0,1
"2973",0,84.9,3369.05,0,0,0,1,0,1,0,1,39
"2974",0,100.75,2793.55,0,0,0,1,0,1,0,1,27
"2975",0,43.3,123.65,1,0,0,1,1,0,1,0,2
"2976",0,29.85,29.85,0,0,0,1,0,0,1,0,1
"2977",0,44.6,260.8,1,1,0,0,1,0,1,0,5
"2978",0,46.3,46.3,1,0,0,0,1,0,1,0,1
"2979",1,69.15,2275.1,0,0,1,0,1,0,0,1,32
"2980",0,79.6,79.6,1,0,0,1,1,0,0,1,1
"2981",0,50.6,1653.45,0,0,1,0,0,0,1,0,32
"2982",0,75.8,75.8,1,0,0,1,1,0,0,1,1
"2983",0,76.4,151.8,1,0,0,1,1,0,0,1,1
"2984",0,106.15,4512.7,1,1,0,0,0,1,0,1,42
"2985",0,19.55,19.55,0,0,0,0,1,0,0,0,1
"2986",0,73.75,871.4,1,0,1,0,0,1,0,1,11
"2987",0,50.25,2221.55,0,0,1,0,1,0,1,0,44
"2988",0,26.35,378.6,0,0,0,1,0,1,0,0,14
"2989",0,75,1573.95,0,1,0,0,1,0,0,1,20
"2990",0,84.45,1059.55,1,0,0,1,0,1,0,1,12
"2991",0,44.6,97.1,1,0,0,1,0,0,1,0,2
"2992",0,19.45,19.45,0,0,0,1,1,0,0,0,1
"2993",0,54.75,1338.15,1,0,0,1,0,1,1,0,24
"2994",0,85.9,3729.75,0,0,1,0,0,1,0,1,43
"2995",0,30.1,810.85,0,0,1,0,0,0,1,0,26
"2996",0,19.7,111.65,0,0,0,0,1,0,0,0,5
"2997",0,49.9,49.9,1,0,0,0,1,0,1,0,1
"2998",0,76.5,837.95,1,0,0,1,0,1,0,1,10
"2999",0,78.95,2839.65,1,0,1,0,0,1,0,1,35
"3000",0,38.5,330.8,0,0,0,1,0,0,1,0,8
"3001",1,29.35,381.2,0,0,1,0,0,0,1,0,12
"3002",0,19.9,33.7,0,0,1,0,1,0,0,0,1
"3003",0,79,522.95,1,0,0,1,1,0,0,1,6
"3004",0,48.8,1054.6,1,0,1,0,1,0,1,0,21
"3005",1,100.7,4541.2,1,0,0,1,0,1,0,1,45
"3006",1,86.55,1857.25,0,1,0,0,1,0,0,1,21
"3007",0,69.2,69.2,1,0,0,1,1,0,0,1,1
"3008",0,44.15,44.15,1,0,0,0,1,0,1,0,1
"3009",0,69.6,69.6,1,0,0,1,1,0,0,1,1
"3010",1,92.55,1614.7,0,0,0,1,0,1,0,1,17
"3011",0,56.3,628.65,0,0,0,0,1,0,1,0,11
"3012",0,55.7,3171.6,0,0,0,1,1,0,1,0,56
"3013",1,45,127.1,1,0,0,1,1,0,1,0,2
"3014",0,89.85,3091.75,0,0,0,1,1,0,0,1,34
"3015",0,65.45,937.6,1,0,0,1,1,0,1,0,14
"3016",0,65,3363.8,0,0,1,0,1,0,1,0,51
"3017",0,80.15,385,1,0,0,1,0,1,0,1,4
"3018",1,72.95,3829.75,0,1,0,0,0,1,0,1,52
"3019",0,20,20,0,0,0,0,1,0,0,0,1
"3020",0,81,1917.1,1,0,0,1,0,1,0,1,23
"3021",0,20.45,237.3,0,0,1,0,1,0,0,0,11
"3022",0,61.9,2647.1,0,0,0,0,1,0,1,0,42
"3023",0,100.5,2599.95,0,1,0,0,0,1,0,1,25
"3024",0,68.6,1108.6,0,1,0,0,1,0,0,1,16
"3025",0,19.65,19.65,0,0,0,0,1,0,0,0,1
"3026",0,41.05,2452.7,1,1,0,0,0,0,1,0,59
"3027",0,19.5,150.35,0,1,0,0,1,0,0,0,7
"3028",0,44.5,90.05,0,0,0,1,1,0,1,0,2
"3029",0,75.2,3198.6,1,0,0,1,1,0,0,1,42
"3030",1,55,3094.05,0,0,0,1,0,0,1,0,56
"3031",0,40.1,40.1,1,0,0,1,0,0,1,0,1
"3032",0,91.05,2954.5,1,1,0,0,0,1,0,1,32
"3033",0,30.05,1529.45,0,0,1,0,0,0,1,0,50
"3034",0,48.8,297.35,0,0,0,0,1,0,1,0,6
"3035",0,51.05,415.05,1,0,0,1,1,0,1,0,8
"3036",0,35.75,961.4,0,0,0,0,0,0,1,0,26
"3037",1,101.3,2974.5,0,0,0,1,0,1,0,1,29
"3038",0,105.9,6396.45,1,0,0,1,0,1,0,1,60
"3039",0,45.35,45.35,0,0,0,0,1,0,1,0,1
"3040",0,29.7,438.25,1,0,0,1,0,0,1,0,14
"3041",0,80.65,144.15,1,0,0,1,1,0,0,1,1
"3042",0,20.85,60.65,0,0,0,0,1,0,0,0,2
"3043",0,60.95,629.55,0,0,0,0,1,0,1,0,10
