"","is_senior_citizen","churn","payment_type_Electronic check","phone_service_0","phone_service_1","internet_service_0","internet_service_1","tenure"
"3388",0,1,1,0,0,0,0,44.4405520169851
"3389",0,0,1,0,0,0,0,33.206
"3390",0,0,0,0,1,0,1,1
"3391",0,0,0,0,0,1,0,2.49496981891348
"3392",0,0,0,0,1,0,0,3.85757392878697
"3393",0,1,1,0,0,0,0,32.8628634119583
"3394",0,1,1,1,0,0,1,11.1835748792271
"3395",1,0,1,0,1,0,1,1
"3396",0,1,0,1,0,0,1,5.58625
"3397",0,0,0,0,1,0,0,25.9703113685735
"3398",0,0,1,0,1,0,0,41.6040404040404
"3399",0,0,0,0,1,0,1,25.3791208791209
"3400",0,0,1,0,0,0,0,9.98952879581152
"3401",0,0,0,0,0,0,1,30.5778894472362
"3402",0,0,0,0,1,0,1,10.3521383075523
"3403",0,0,0,0,1,0,1,13.3237051792829
"3404",0,0,0,0,1,1,0,9.02450980392157
"3405",0,0,0,0,1,1,0,2.05651105651106
"3406",1,1,1,0,0,0,0,24.5379888268156
"3407",0,0,1,0,0,0,0,5.05654761904762
"3408",0,1,1,0,1,0,0,1
"3409",0,1,0,1,0,0,1,5.0635838150289
"3410",0,0,0,1,0,0,1,46.2268188302425
"3411",0,0,0,0,0,1,0,4.03564356435644
"3412",0,0,0,0,1,1,0,1
"3413",1,1,0,0,0,0,0,50.6497867803838
"3414",0,0,0,0,1,0,0,27.0689655172414
"3415",0,1,1,0,1,0,0,3.8373417721519
"3416",1,0,0,0,0,0,0,66.9323544834819
"3417",0,0,1,1,0,0,1,68.6395995550612
"3418",0,0,0,0,1,0,1,1
"3419",0,1,1,0,1,0,0,43.7409249129786
"3420",0,1,0,0,1,0,1,16.8948995363215
"3421",0,1,0,0,1,0,1,9.12556561085973
"3422",1,0,1,0,0,0,0,1
"3423",1,1,1,0,0,0,0,1
"3424",0,0,1,0,1,0,0,9.46158984635939
"3425",1,1,1,1,0,0,1,1
"3426",0,1,1,0,0,0,0,5.7857935627081
"3427",0,0,0,0,1,1,0,27.7135416666667
"3428",0,0,0,0,0,0,0,44.9446902654867
"3429",0,1,0,0,0,0,0,17.7961942914372
"3430",0,0,1,0,0,0,0,59.9774549098196
"3431",0,1,0,0,0,1,0,10.5917926565875
"3432",0,0,0,0,1,0,1,12.0907237512742
"3433",0,0,0,1,0,0,1,26.5781512605042
"3434",0,0,1,0,0,0,0,11.4997025580012
"3435",0,0,1,0,0,0,0,30.1627906976744
"3436",1,1,0,0,1,0,0,12.2881861575179
"3437",0,0,0,0,1,0,1,2.10772357723577
"3438",0,1,0,0,1,0,1,2.88576609247507
"3439",0,0,1,1,0,0,1,41.5824039653036
"3440",1,1,1,0,0,0,0,7.21169230769231
"3441",0,0,0,0,0,1,0,21.5295275590551
"3442",0,1,1,0,0,0,0,1
"3443",1,0,1,0,0,0,0,46.5662996649114
"3444",0,1,0,0,0,0,0,32.1913611250628
"3445",0,0,1,0,0,0,0,30.1939092604102
"3446",0,1,0,0,1,0,0,1
"3447",0,1,0,0,1,0,1,2.9946571682992
"3448",0,1,1,0,1,0,0,2.0007072135785
"3449",0,1,1,0,1,0,0,7.86815773984697
"3450",1,1,0,0,0,0,0,36.3517412935323
"3451",0,1,0,0,1,0,0,12.0315571650285
"3452",0,0,0,1,0,0,1,59.5083056478405
"3453",0,0,1,0,1,0,0,32.4827397260274
"3454",0,0,0,0,1,0,1,25.8648838845883
"3455",0,1,1,0,0,0,0,18.0024798512089
"3456",0,1,1,0,0,0,0,9.61075766338924
"3457",0,0,0,0,0,0,0,43.9260792430514
"3458",0,1,1,0,0,0,0,28.1882686849574
"3459",0,0,0,0,0,0,0,5.43398781313473
"3460",1,0,1,0,0,0,0,20.6899822169532
"3461",0,1,1,0,1,0,1,3.43947100712106
"3462",0,0,1,0,1,0,1,51.1976450798991
"3463",1,1,1,0,0,0,0,6.87444825895047
"3464",0,0,0,0,1,0,1,1
"3465",0,0,0,0,1,0,1,7.08361581920904
"3466",0,0,0,0,0,1,0,1
"3467",0,1,0,1,0,0,1,10.5856164383562
"3468",0,0,1,0,1,0,0,16.4068796068796
"3469",0,0,1,0,1,0,1,1.96473779385172
"3470",1,0,0,1,0,0,1,54.6993987975952
"3471",1,0,0,0,1,0,0,33.9252271139064
"3472",0,1,1,0,0,0,0,32.1908315565032
"3473",1,1,1,1,0,0,1,44.8006589785832
"3474",1,1,1,0,0,0,0,24.3874024526198
"3475",0,0,0,0,1,0,1,19.3529937444147
"3476",0,1,1,0,0,0,0,9.64345738295318
"3477",0,1,0,0,1,0,0,1
"3478",0,1,1,0,0,0,0,48.1950187969925
"3479",0,0,0,0,1,1,0,12.4865525672372
"3480",0,1,0,0,1,0,0,1.91713747645951
"3481",0,0,0,0,1,1,0,17.5244215938303
"3482",0,1,1,0,1,0,0,1
"3483",0,1,0,0,0,0,0,29.7484787018256
"3484",0,0,0,0,1,0,1,1
"3485",0,0,0,0,1,0,1,2.81842576028623
"3486",0,0,1,0,1,1,0,22.8637469586375
"3487",0,0,1,0,1,0,1,15.1724479682854
"3488",1,1,1,0,0,0,0,7.65050266114725
"3489",0,0,0,0,1,1,0,1
"3490",0,1,0,0,1,0,1,4.16106194690266
"3491",0,0,1,0,1,0,1,33.7536231884058
"3492",0,0,0,0,0,0,0,10.9205128205128
"3493",1,1,0,0,0,0,0,34.1494974874372
"3494",0,0,1,0,1,0,0,9.43519188993483
"3495",0,0,1,0,1,1,0,1
"3496",0,1,1,1,0,0,1,1
"3497",0,0,0,0,1,0,1,22.6050283860503
"3498",0,0,1,0,1,0,1,13.6526785714286
"3499",0,0,0,0,1,0,0,7.06652205350687
"3500",0,1,1,1,0,0,1,2.33267326732673
"3501",1,1,0,0,1,0,0,11.6800445930881
"3502",0,0,1,0,0,0,0,41.4693366708385
"3503",0,0,0,1,0,0,1,46.2864983534577
"3504",0,1,1,0,1,0,0,1
"3505",0,1,0,0,0,0,0,5.73383217530732
"3506",0,1,0,0,1,1,0,9.79419525065963
"3507",0,0,1,1,0,0,1,8.81963190184049
"3508",1,1,1,0,1,0,1,4.71201588877855
"3509",0,0,0,0,0,1,0,6.10578842315369
"3510",1,0,0,0,0,0,0,32.4085750315258
"3511",0,1,0,1,0,0,1,38.4239019407559
"3512",0,0,0,0,1,1,0,2.77748691099476
"3513",0,0,0,0,1,1,0,35.6578313253012
"3514",0,0,0,0,1,1,0,28.0600522193212
"3515",0,1,1,0,1,0,1,2.75919250180245
"3516",1,0,0,0,1,0,0,1.99447852760736
"3517",0,1,0,0,0,0,0,17.6102535832415
"3518",1,0,0,0,0,0,0,66.0644424131627
"3519",0,0,1,0,0,0,0,40.8716367713004
"3520",0,0,1,0,0,0,0,21.2411267605634
"3521",1,1,0,1,0,0,1,26.1821138211382
"3522",0,1,1,0,0,0,0,3.02173913043478
"3523",1,1,0,0,0,0,1,1
"3524",1,0,1,0,1,0,0,64.895656779661
"3525",0,0,1,0,1,0,0,24.134778012685
"3526",1,1,1,0,0,0,0,12.9517060367454
"3527",0,1,0,0,1,1,0,60.9561855670103
"3528",0,0,0,0,1,0,1,23.4528773978315
"3529",0,0,0,1,0,0,1,51.2382762991128
"3530",0,0,0,0,0,0,0,46.3444168734491
"3531",0,1,1,0,0,0,0,54.1390639063906
"3532",0,0,0,0,1,0,1,12.6915167095116
"3533",1,1,1,0,0,0,0,69.3224121557455
"3534",0,0,0,0,0,1,0,19.8551307847082
"3535",0,0,1,0,1,0,0,10.6146496815287
"3536",0,0,1,0,0,0,0,14.1288067898153
"3537",0,1,0,0,1,0,0,4.80987654320988
"3538",0,0,0,0,1,0,1,13.6147540983607
"3539",0,0,1,0,0,0,1,22.9641544117647
"3540",0,0,0,0,1,1,0,2.60824742268041
"3541",0,1,1,0,0,0,0,16.9877121123464
"3542",0,0,1,0,1,1,0,1
"3543",0,1,0,0,0,0,1,16.1543985637343
"3544",0,0,0,0,1,0,1,1
"3545",1,0,1,0,1,0,0,34.2877391920624
"3546",0,0,1,0,1,0,1,40.9569471624266
"3547",0,1,0,0,1,0,1,1
"3548",1,0,0,0,0,0,0,16.3568489124045
"3549",0,0,0,0,1,1,0,1
"3550",0,1,0,0,0,0,0,1
"3551",1,0,0,0,0,0,0,17.4358108108108
"3552",0,0,0,0,0,0,0,22.7872340425532
"3553",1,1,1,0,1,0,0,7.5608938547486
"3554",0,1,0,1,0,0,1,1
"3555",1,0,1,0,1,1,0,1.9375
"3556",0,0,1,0,1,0,0,35.1398503274088
"3557",0,0,0,0,1,0,0,42.9767610748003
"3558",0,0,0,0,1,1,0,31.0904392764858
"3559",0,0,1,0,1,0,1,23.9320036264733
"3560",0,0,0,0,0,1,0,14.5772994129159
"3561",0,1,0,0,0,0,0,40.4485035211268
"3562",0,0,1,0,1,0,1,15.0829068577277
"3563",0,0,0,0,0,0,0,21.6512180629828
"3564",1,0,1,0,0,0,0,43.1651464234277
"3565",0,0,0,0,0,0,1,11.0642140468227
"3566",0,1,0,0,0,0,0,16.1213968957871
"3567",0,1,0,0,0,0,1,41.6295369211514
"3568",0,1,1,0,0,0,0,9.86068895643364
"3569",0,1,1,0,1,0,0,26.011013215859
"3570",1,1,1,0,1,1,0,1
"3571",0,0,0,0,1,1,0,38.2029339853301
"3572",0,1,1,0,0,0,0,13.3787433940106
"3573",1,1,1,0,0,0,0,24.201496525922
"3574",1,1,0,0,1,0,0,18.5391032325339
"3575",0,1,0,0,1,0,0,6.61210911510313
"3576",0,1,1,1,0,0,1,12.9816345270891
"3577",1,0,1,0,1,0,0,16.9941141848146
"3578",0,1,0,0,1,0,1,6.37173144876325
"3579",0,0,0,0,1,0,1,1
"3580",1,1,1,0,0,0,0,14.6056270863138
"3581",0,1,1,0,1,0,0,1
"3582",0,1,1,1,0,0,1,1
"3583",1,1,1,0,1,0,0,3.71337983512999
"3584",0,1,1,0,1,0,0,2.14497878359265
"3585",0,1,1,1,0,0,1,6.36287799791449
"3586",0,0,0,0,1,0,1,1
"3587",1,1,1,0,0,0,0,1
"3588",0,1,1,0,0,0,0,5.47518199867637
"3589",1,1,1,0,0,0,0,28.0958178930651
"3590",0,0,0,0,1,1,0,12.1330049261084
"3591",0,1,1,0,0,0,1,36.3112529928172
"3592",0,0,0,0,1,0,1,3.46020128087832
"3593",0,1,0,0,1,0,1,3.09780621572212
"3594",0,0,0,0,1,0,0,10.4846756949394
"3595",1,1,1,0,0,0,0,4.1187458305537
"3596",0,0,0,0,1,0,0,13.5817307692308
"3597",0,0,0,0,0,1,0,3.51016260162602
"3598",1,0,1,0,0,0,0,51.7685609532539
"3599",1,0,0,0,0,0,0,21.227463312369
"3600",1,0,1,0,0,0,0,37.6323042998897
"3601",0,0,1,1,0,0,1,45.6848691695108
"3602",0,1,1,0,0,0,0,1
"3603",0,1,0,0,0,0,0,12.0530913978495
"3604",1,1,0,0,0,0,0,38.2901934623082
"3605",1,0,1,0,1,0,0,12.7573567372225
"3606",0,0,0,0,1,1,0,4.1460396039604
"3607",1,1,1,0,0,0,0,1
"3608",0,1,1,0,1,0,0,1
"3609",0,1,1,0,0,0,0,8.23381836427496
"3610",0,1,1,0,0,0,0,2.83232323232323
"3611",0,0,1,0,1,0,1,47.993670886076
"3612",0,0,1,0,1,1,0,36.5969387755102
"3613",0,0,0,0,1,1,0,24.799043062201
"3614",0,0,1,0,0,0,0,14.1969339622642
"3615",1,1,0,0,1,0,0,1.9987460815047
"3616",0,1,0,0,1,1,0,1
"3617",0,0,0,0,1,0,1,7.70149253731343
"3618",0,1,1,0,0,0,0,13.5411061285501
"3619",0,0,1,0,1,0,1,6.47402005469462
"3620",1,0,1,0,0,0,0,6.48296593186373
"3621",0,0,0,0,0,0,1,30.4702653247941
"3622",0,0,0,0,1,0,1,3.93303571428571
"3623",0,0,0,0,0,0,0,71.1680625348967
"3624",0,0,0,0,0,0,1,41.0813253012048
"3625",1,0,1,0,1,0,0,25.4581218274112
"3626",0,0,1,0,0,0,0,24.6849096705632
"3627",0,0,0,0,1,0,1,38.3829953198128
"3628",0,0,0,0,1,1,0,15.6262626262626
"3629",1,0,1,0,1,0,0,27.5535081502481
"3630",0,0,0,0,1,1,0,3.52898550724638
"3631",0,0,0,0,1,1,0,11.1243781094527
"3632",0,1,0,0,0,0,0,7.84201183431953
"3633",1,1,0,0,0,0,0,32.9590570719603
"3634",1,0,1,1,0,0,1,35.017
"3635",0,0,1,0,1,1,0,1
"3636",0,0,0,0,1,0,1,5.76123876123876
"3637",1,1,0,1,0,0,1,22.9594095940959
"3638",0,0,0,0,1,0,0,4.58041458184417
"3639",1,1,1,0,1,0,0,11.811062771908
"3640",0,0,0,0,1,1,0,24.1128205128205
"3641",0,0,0,0,0,0,1,12.9252814738997
"3642",0,0,0,0,1,0,0,2.96977837474815
"3643",0,1,1,0,1,0,0,1
"3644",1,0,1,0,1,0,0,15.303825136612
"3645",0,0,1,0,0,0,0,44.9919163100333
"3646",0,1,1,0,1,0,0,3.82537419814683
"3647",0,1,0,0,0,0,0,39.4270038167939
"3648",0,1,1,0,0,0,0,18.5546123372949
"3649",0,0,1,0,0,0,1,8.01434977578475
"3650",0,1,0,0,1,0,0,14.393541876892
"3651",0,0,0,0,1,1,0,2.83466666666667
"3652",0,1,0,0,0,0,0,3.92020665901263
"3653",0,0,1,0,1,0,0,17.0480225988701
"3654",0,1,1,0,0,0,0,13.100611450806
"3655",0,0,0,0,1,1,0,1
"3656",0,1,1,0,1,0,0,1
"3657",0,1,0,0,0,0,0,35.5202876219825
"3658",0,0,0,0,0,0,0,25.2535211267606
"3659",0,1,0,0,1,0,1,1
"3660",0,0,1,0,0,0,0,34.256764882742
"3661",0,1,1,0,0,0,0,7.14688940092166
"3662",0,1,0,0,0,0,1,4.09920634920635
"3663",0,1,1,0,0,0,0,31.0259822560203
"3664",0,0,0,0,1,1,0,24.2152230971129
"3665",0,0,1,0,1,0,0,37.8450470392917
"3666",0,0,0,0,0,0,0,35.266034578918
"3667",0,1,1,0,1,0,1,15.0151387720774
"3668",1,0,0,0,0,0,0,71.4038972542073
"3669",0,0,0,0,1,0,1,13.7934782608696
"3670",1,1,1,0,1,0,0,1
"3671",1,0,0,0,1,0,1,9.0632183908046
"3672",1,1,1,0,0,0,0,41.8352037802717
"3673",0,1,0,0,0,0,0,16.9705555555556
"3674",0,0,1,0,0,0,0,10.4770153231179
"3675",0,0,0,0,0,0,0,46.4476289734237
"3676",0,0,0,0,1,0,1,11.4058823529412
"3677",1,1,1,0,0,0,0,1
"3678",0,0,0,0,0,0,0,35.4266083697689
"3679",0,0,1,1,0,0,1,58.1392649903288
"3680",0,0,0,0,0,0,1,20.1216216216216
"3681",0,0,0,1,0,0,1,2.29528535980149
"3682",0,0,1,0,1,0,0,13.2822523164647
"3683",0,1,0,0,1,0,0,1
"3684",1,0,1,0,0,0,0,33.11105345096
"3685",0,0,0,0,1,1,0,12.2992700729927
"3686",0,1,0,0,1,0,0,18.7067787703626
"3687",1,1,1,1,0,0,1,1
"3688",0,0,0,0,1,0,1,29.7619047619048
"3689",1,0,1,0,1,0,0,9.56772908366534
"3690",1,0,1,1,0,0,1,31.3946666666667
"3691",0,1,1,0,0,0,0,17.8995560488346
"3692",0,1,0,1,0,0,1,1
"3693",0,1,1,0,1,0,0,26.0055679287305
"3694",0,0,0,0,0,0,0,14.1561253561254
"3695",0,1,1,0,0,0,1,11.3116279069767
"3696",0,0,0,0,1,0,1,1
"3697",0,1,0,0,1,0,0,7.86519258202568
"3698",1,0,0,0,0,0,0,62.6363163371488
"3699",0,1,1,0,0,0,0,2.11816192560175
"3700",0,0,0,0,0,1,0,18.8603238866397
"3701",0,0,0,0,0,0,0,8.75
"3702",0,0,0,0,1,0,0,8.77466666666667
"3703",0,0,0,0,0,0,1,29.1772268135904
"3704",0,0,1,0,1,0,1,38.0926605504587
"3705",0,1,1,0,1,0,0,16.1993827160494
"3706",0,1,0,0,1,0,1,1
"3707",0,1,0,0,0,0,0,4.08091517857143
"3708",0,1,1,0,0,0,0,58.5751756440281
"3709",0,0,1,1,0,0,1,3.08528428093646
"3710",0,1,1,0,0,0,0,30.0709745762712
"3711",0,1,0,0,1,0,0,3.19626168224299
"3712",0,0,1,0,0,0,0,36.963795940757
"3713",0,0,0,0,0,0,1,67.7272727272727
"3714",0,0,1,0,0,1,0,13.070564516129
"3715",0,1,0,0,0,0,1,16.0023006134969
"3716",0,0,0,0,1,0,0,16.5333333333333
"3717",0,0,1,0,1,0,1,1.99444444444444
"3718",1,0,1,1,0,0,1,55.2742474916388
"3719",0,1,1,0,0,0,0,44.65483234714
"3720",0,1,0,0,0,0,0,30.477937267411
"3721",0,1,0,0,0,0,0,24.454502143878
"3722",1,0,1,0,1,0,0,1
"3723",1,0,1,0,1,0,0,1
"3724",1,1,1,0,0,0,0,31.0829411764706
"3725",0,1,1,0,1,0,0,2.68809390721073
"3726",0,1,0,0,0,0,0,64.6799129014698
"3727",0,0,0,0,1,0,0,1
"3728",0,0,0,0,1,1,0,4.05134474327628
"3729",0,0,0,0,1,0,0,6.15095676824947
"3730",0,1,1,0,1,0,0,11.7350585335798
"3731",0,0,0,0,0,0,0,41.1870056497175
"3732",0,0,0,1,0,0,1,3.77530017152659
"3733",0,0,0,0,1,1,0,1
"3734",0,0,0,0,0,0,1,2.72321428571429
"3735",0,0,0,0,1,0,1,46.4744027303754
"3736",0,0,1,0,1,0,0,3.26975088967971
"3737",0,1,1,0,1,0,1,1
"3738",0,0,0,1,0,0,1,1.99598393574297
"3739",0,0,1,0,1,0,0,3.01625
"3740",0,0,0,0,0,0,1,9.47067342505431
"3741",0,0,1,0,1,0,1,6.01525940996948
"3742",0,1,1,0,0,0,0,30.4462768615692
"3743",0,1,1,0,0,0,0,17.1345338983051
"3744",0,0,1,0,0,0,0,44.3190661478599
"3745",0,1,1,0,0,0,0,41.8322243346008
"3746",1,1,0,0,1,0,1,1
"3747",1,1,1,1,0,0,1,29.105459057072
"3748",0,0,0,0,0,0,1,2.15363385464581
"3749",1,0,1,0,0,0,0,47.1592970521542
"3750",0,1,1,0,0,0,0,5.11442786069652
"3751",1,1,1,0,0,0,0,13.8325550366911
"3752",0,0,0,0,1,0,0,45.0731707317073
"3753",0,1,1,0,1,0,0,1.801246105919
"3754",0,1,1,0,1,0,0,18.1228526808954
"3755",1,0,1,1,0,0,1,59.6507462686567
"3756",0,0,0,0,1,0,0,4.97565543071161
"3757",1,0,1,0,0,0,0,43.9873015873016
"3758",0,0,1,0,1,0,1,9.41832061068702
"3759",0,0,0,0,1,1,0,1.635
"3760",0,0,0,0,1,0,0,52.7780187997108
"3761",1,0,0,1,0,0,1,4.73017621145374
"3762",0,0,0,0,1,1,0,1
"3763",1,1,0,0,0,0,0,38.0023419203747
"3764",0,0,0,0,1,0,0,3.79926238145416
"3765",0,0,1,0,1,0,0,2.04836415362731
"3766",0,1,1,0,1,0,0,27.9123674911661
"3767",0,1,1,0,1,0,0,1
"3768",0,1,1,0,1,0,0,1
"3769",0,0,1,0,1,0,0,50.5533199195171
"3770",0,1,1,0,1,0,1,1
"3771",0,1,1,0,0,0,1,2.15688259109312
"3772",0,1,0,0,0,0,0,9.39471007121058
"3773",0,0,0,0,0,0,0,5.93916998294485
"3774",0,0,1,1,0,0,1,3.1792828685259
"3775",0,1,0,0,1,0,0,1
"3776",0,0,1,0,1,0,1,1
"3777",0,0,0,0,1,1,0,1
"3778",0,0,0,1,0,0,1,26.3873873873874
"3779",0,0,0,0,1,0,1,5.18140243902439
"3780",0,0,0,0,1,0,1,11.7607607607608
"3781",0,1,0,0,1,0,0,4.10169491525424
"3782",0,0,0,0,1,0,0,37.773381294964
"3783",0,0,0,0,1,1,0,3.09558823529412
"3784",0,0,1,0,0,0,0,9.98434564809017
"3785",1,0,0,0,0,0,1,27.2352594339623
"3786",1,1,1,0,0,0,0,49.1270967741935
"3787",1,0,0,0,0,0,0,65.1995809324253
"3788",0,0,0,0,0,0,0,30.2673434856176
"3789",0,0,1,0,1,0,0,22.3412351840299
"3790",0,0,0,0,1,0,1,5.69230769230769
"3791",0,0,0,0,1,0,1,48.9740890688259
"3792",0,1,1,0,0,0,0,1
"3793",0,0,0,0,1,1,0,7.39348370927318
"3794",0,0,0,0,1,0,0,23.0104931794334
"3795",1,0,0,0,1,0,0,8.04431736954968
"3796",1,0,1,0,1,0,0,2.21933621933622
"3797",0,0,0,0,0,0,0,21.3073878627968
"3798",0,1,1,0,0,0,0,38.6123731271145
"3799",0,1,1,0,1,0,0,1
"3800",1,1,1,0,0,0,0,21.5403309203723
"3801",0,0,0,0,0,0,0,42.1258199165176
"3802",0,0,1,0,0,1,0,12.648
"3803",0,0,0,0,1,1,0,2.22604422604423
"3804",1,0,0,0,1,0,0,35.6463667820069
"3805",0,1,0,0,1,0,1,10.3192584963955
"3806",0,1,1,0,0,0,0,34.2579787234042
"3807",0,0,1,0,0,0,1,53.2762700069589
"3808",0,0,1,0,1,0,1,1
"3809",0,0,1,0,0,0,0,40.2103286384976
"3810",0,1,1,0,1,0,0,16.6615942028986
"3811",0,1,1,0,1,0,1,1
"3812",0,0,1,0,1,0,1,24.9403714565005
"3813",0,1,1,0,1,0,0,3.08343949044586
"3814",0,0,1,0,1,1,0,12.4479166666667
"3815",0,0,1,1,0,0,1,47.2892459826947
"3816",0,1,0,0,1,0,0,5.75217391304348
"3817",0,0,1,0,1,0,0,1
"3818",0,0,0,1,0,0,1,3.91171328671329
"3819",0,1,0,0,1,0,0,8.91795154185022
"3820",0,1,0,0,0,0,0,3.07692307692308
"3821",0,1,1,0,1,0,0,9.47593097184378
"3822",0,1,1,0,0,0,0,41.512893982808
"3823",0,0,1,0,1,0,1,32.7370272647318
"3824",0,0,0,0,1,1,0,33.0810810810811
"3825",0,0,0,1,0,0,1,22.3313609467456
"3826",0,1,0,0,1,0,1,36.5554545454545
"3827",0,1,0,0,0,0,0,17.8191860465116
"3828",0,0,0,0,1,1,0,23.4513715710723
"3829",0,0,0,0,1,0,1,10.5767077267637
"3830",0,1,1,0,0,0,0,16.732245681382
"3831",0,1,1,0,1,0,0,2.11426806670784
"3832",0,0,1,0,0,0,1,25.3789279112754
"3833",0,0,1,0,0,0,0,28.4411421911422
"3834",1,1,1,0,1,0,0,1
"3835",1,1,0,0,1,0,0,8.29860418743769
"3836",0,1,0,0,1,0,0,1
"3837",0,0,0,1,0,0,1,1
"3838",0,1,1,0,1,0,0,3.11394769613948
"3839",1,1,0,0,0,0,0,38.5029085140137
"3840",0,0,1,0,0,0,0,17.853041695147
"3841",1,0,0,0,0,0,0,31.7082649151615
"3842",1,1,0,1,0,0,1,1
"3843",0,0,0,0,0,0,0,18.870867768595
"3844",1,1,1,0,0,0,0,25.3761321257326
"3845",0,0,1,0,0,0,0,20.6611876988335
"3846",0,0,0,0,1,0,0,41.6907514450867
"3847",0,0,0,0,0,0,0,34.3667366211962
"3848",0,0,0,0,0,0,0,22.6838602329451
"3849",0,1,1,0,0,0,0,13.325046612803
"3850",0,0,1,0,1,0,0,20.8465583173996
"3851",0,0,0,0,1,1,0,4.63235294117647
"3852",0,0,0,0,0,0,1,44.9809090909091
"3853",0,0,0,0,1,1,0,10.5773955773956
"3854",0,0,0,0,1,0,1,15.2498519834221
"3855",0,1,0,0,0,0,0,9.43651226158038
"3856",0,1,1,0,1,0,0,1
"3857",1,0,0,0,0,0,0,66.8540290620872
"3858",0,0,0,0,0,0,0,31.1068301225919
"3859",0,1,1,0,1,0,0,3.23238696109359
"3860",1,1,1,0,1,0,0,14.4395161290323
"3861",0,1,1,0,1,0,0,37.9238514789176
"3862",1,0,1,0,0,0,0,5.65717821782178
"3863",1,1,0,0,1,0,0,20.974173553719
"3864",0,0,0,0,1,1,0,1
"3865",1,1,1,0,0,0,0,9.42337507453787
"3866",0,0,0,0,1,1,0,18.4698492462312
"3867",0,0,0,0,1,1,0,6.5761421319797
"3868",1,0,1,0,0,0,0,33.2892561983471
"3869",0,0,0,0,1,0,1,27.7676120768527
"3870",0,1,0,1,0,0,1,1
"3871",0,0,0,0,1,0,0,62.2410489157842
"3872",0,0,0,0,1,1,0,1
"3873",0,1,0,0,1,0,0,1
"3874",0,1,0,0,1,1,0,4.08114558472554
"3875",0,1,1,0,0,0,0,22.0176263219741
"3876",0,0,0,0,1,0,1,1.84393638170974
